features,ChurnIndex
"[10.0,106.18,1105.74,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[47.0,88.18,3985.69,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[48.0,37.96,2187.83,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[67.0,82.4,5796.78,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[23.0,28.26,493.54,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[0,1,4,5,9],[11.0,72.62,1.0,1.0,1.0])",0.0
"[5.0,77.7,391.87,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[11.0,70.14,694.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[10.0,79.86,772.57,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[2.0,106.04,214.11,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[10.0,69.74,701.87,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[19.0,38.56,566.68,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[10.0,102.54,988.77,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",1.0
"(10,[0,1,4,6,7],[30.0,34.39,1.0,1.0,1.0])",0.0
"[8.0,82.38,675.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[15.0,28.76,485.38,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[3.0,70.01,222.55,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[6.0,88.02,497.64,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[4.0,101.66,445.79,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[41.0,20.74,1164.33,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[9.0,69.96,610.99,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[66.0,20.66,1781.23,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[71.0,55.35,4066.48,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[2.0,86.83,158.58,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[23.0,94.99,2208.27,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"(10,[1,4,6,7],[61.0,1.0,1.0,1.0])",0.0
"[4.0,107.29,420.67,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[19.0,35.73,548.53,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[36.0,25.82,1135.92,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[15.0,64.92,858.68,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[10.0,73.45,731.18,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",1.0
"(10,[0,1,3,6,8],[2.0,66.65,1.0,1.0,1.0])",0.0
"[13.0,21.09,347.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[8.0,70.41,505.67,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[62.0,53.22,3410.89,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[13.0,29.15,310.3,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[27.0,20.95,509.81,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[51.0,24.34,824.33,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[43.0,57.46,2291.67,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[71.0,47.45,3304.55,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[71.0,37.21,2070.72,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[25.0,72.34,1886.79,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[57.0,26.66,991.32,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[18.0,54.32,855.21,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"(10,[0,1,3,5,8],[9.0,104.71,1.0,1.0,1.0])",0.0
"[47.0,50.86,2839.13,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[32.0,61.29,2191.46,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[6.0,98.49,613.31,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[36.0,67.41,2232.7,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[67.0,80.35,5140.14,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[8.0,83.0,733.61,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[65.0,24.45,1346.69,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[12.0,80.31,892.93,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[1.0,69.81,64.45,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[54.0,52.02,2670.42,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[65.0,46.86,2599.27,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"(10,[1,3,6,8],[77.78,1.0,1.0,1.0])",1.0
"[44.0,84.16,3728.04,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[2.0,63.07,107.55,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[7.0,83.14,606.93,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[4.0,87.82,354.41,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[10.0,70.85,785.31,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[6.0,90.84,505.62,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[64.0,83.29,5203.44,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[3.0,64.64,202.36,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[31.0,49.56,1373.32,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[38.0,90.78,3751.28,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[38.0,31.19,1084.11,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[50.0,89.58,4552.34,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[60.0,99.25,6044.6,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[57.0,81.91,4430.17,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[9.0,106.43,968.19,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[6.0,87.31,554.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[71.0,37.02,2997.76,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[43.0,58.68,2507.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[7.0,77.0,578.54,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[39.0,29.21,1018.03,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[11.0,84.68,975.87,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[12.0,28.19,246.89,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[25.0,49.51,1258.78,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[22.0,97.34,1948.51,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[26.0,51.0,1363.84,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[5.0,70.73,378.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[48.0,63.5,2968.79,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[48.0,92.85,4284.47,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[18.0,82.98,1322.44,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[42.0,60.6,2832.77,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[27.0,89.46,2291.14,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[43.0,92.99,3746.07,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[5.0,73.03,386.18,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[14.0,38.95,418.62,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[52.0,71.17,3892.37,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[9.0,62.37,578.6,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[57.0,94.88,5107.99,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[24.0,60.39,1453.36,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[1,3,5,9],[85.28,1.0,1.0,1.0])",1.0
"[36.0,41.55,1550.48,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[4.0,64.21,286.47,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[4.0,70.47,317.69,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[4.0,101.16,376.52,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[24.0,57.03,1563.33,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[55.0,22.47,1402.96,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[47.0,46.57,1933.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[37.0,95.12,3198.51,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[59.0,77.77,4890.57,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[3.0,106.5,349.23,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[5.0,63.94,337.07,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[72.0,62.14,4022.39,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[19.0,55.42,1137.56,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[49.0,34.43,1244.47,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[58.0,65.78,3593.89,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"(10,[1,4,5,7],[68.24,1.0,1.0,1.0])",1.0
"[64.0,33.61,1913.04,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[30.0,81.19,2503.21,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[47.0,60.63,2753.04,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[11.0,67.25,803.27,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[27.0,67.65,1779.73,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[47.0,58.63,3074.82,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[67.0,69.31,4517.97,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[8.0,68.62,534.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[2.0,101.42,205.06,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[66.0,98.01,7104.16,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[13.0,90.89,1161.76,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[36.0,65.08,1986.42,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[55.0,92.61,5301.86,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[65.0,89.84,6402.79,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[3.0,82.62,226.35,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[38.0,49.0,1702.31,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[10.0,76.15,761.59,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[21.0,25.1,579.41,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[33.0,85.04,3043.39,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[9.0,106.12,1004.64,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[37.0,76.4,2891.16,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[54.0,81.2,4317.44,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[1.0,101.82,93.77,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[10.0,105.64,1119.89,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[8.0,62.17,517.03,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[9.0,95.69,791.07,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[9.0,88.34,799.78,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[8.0,60.86,457.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[0,1,3,5,7],[57.0,72.4,1.0,1.0,1.0])",1.0
"[1.0,85.51,89.95,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[20.0,61.21,1395.45,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[57.0,54.62,3468.73,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[69.0,82.24,5239.28,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[5.0,74.94,413.05,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[41.0,63.42,2635.48,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[2.0,67.13,126.61,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[58.0,42.78,2942.74,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[23.0,51.63,1049.29,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[66.0,55.25,3834.43,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[2.0,61.46,133.43,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[44.0,54.93,2381.93,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[5.0,79.2,444.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[9.0,98.09,839.11,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[11.0,106.92,1282.74,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[10.0,84.15,884.24,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[5.0,83.34,462.61,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[4.0,104.54,418.97,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",1.0
"[69.0,33.03,2536.52,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[9.0,103.3,854.81,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[61.0,88.15,5878.91,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[4.0,106.45,440.12,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[17.0,52.36,799.33,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[1,4,5,8],[96.37,1.0,1.0,1.0])",1.0
"[53.0,71.58,3704.56,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[62.0,39.91,2012.81,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[21.0,58.32,1122.03,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[72.0,98.62,6485.31,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[1.0,97.62,105.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[69.0,43.21,3473.21,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[24.0,46.81,948.69,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[30.0,96.77,3119.77,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[63.0,80.64,4796.74,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[62.0,56.07,3933.82,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[10.0,77.69,815.95,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[7.0,90.38,638.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[5.0,66.83,375.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[47.0,80.35,3497.97,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[5.0,85.92,444.72,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[19.0,98.82,1707.9,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[5.0,99.85,478.66,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[29.0,47.26,1187.46,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[9.0,64.87,505.9,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[67.0,36.73,2840.23,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[41.0,53.69,1891.67,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[50.0,28.61,1865.74,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[8.0,75.98,661.78,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[40.0,43.28,1655.73,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[18.0,36.28,533.39,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[72.0,38.6,2248.41,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[11.0,78.22,829.23,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[59.0,49.11,3391.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[11.0,60.13,574.36,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[27.0,91.7,2657.38,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[56.0,56.38,2736.78,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[1.0,70.99,67.79,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[40.0,28.04,1120.26,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[62.0,30.96,1439.35,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[66.0,73.96,5098.83,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[44.0,92.69,4377.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[67.0,76.03,4511.13,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[49.0,99.79,4522.52,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[2.0,88.01,176.66,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[17.0,23.2,360.53,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[31.0,30.93,801.63,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[66.0,63.61,3826.15,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[72.0,27.8,2295.14,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[49.0,30.0,1015.48,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[54.0,66.86,3633.57,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[10.0,69.55,699.91,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[65.0,46.29,2986.3,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[3.0,74.04,226.91,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[55.0,63.0,3814.54,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[8.0,83.75,641.78,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"(10,[1,4,5,8],[76.34,1.0,1.0,1.0])",1.0
"[72.0,99.0,6644.31,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[53.0,69.93,3664.78,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[17.0,63.15,1002.39,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[36.0,89.61,3160.67,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[1.0,69.84,62.15,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[55.0,34.15,2084.09,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[5.0,61.17,343.05,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[53.0,84.67,4930.21,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[64.0,96.87,5986.01,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[0,1,3,6,8],[65.0,57.78,1.0,1.0,1.0])",0.0
"[39.0,40.36,1292.96,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[20.0,56.46,1115.18,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[7.0,99.19,727.91,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[6.0,88.55,517.04,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[50.0,88.37,4759.42,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[26.0,45.28,1181.53,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[13.0,48.14,726.96,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[55.0,32.23,1869.89,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[30.0,91.2,2811.68,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[3.0,108.57,337.77,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[25.0,85.81,1933.35,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[22.0,28.37,792.58,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[6.0,104.6,596.1,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[70.0,44.39,2779.57,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[18.0,69.53,1279.07,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[13.0,64.61,959.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[47.0,31.95,1658.68,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[23.0,79.66,1646.33,1.0,0.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[28.0,86.93,2302.21,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[12.0,83.79,1093.17,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[66.0,78.46,4569.23,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[67.0,67.15,4996.93,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[70.0,58.74,4358.59,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[6.0,69.12,360.58,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[52.0,69.0,3646.11,0.0,1.0,0.0,1.0,0.0,0.0,1.0]",0.0
"[25.0,84.42,1981.43,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[6.0,67.77,419.97,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[55.0,98.08,5080.59,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[44.0,63.46,3207.61,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[0,1,3,6,7],[59.0,23.97,1.0,1.0,1.0])",1.0
"[17.0,83.7,1488.63,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"(10,[0,1,4,6,7],[58.0,73.84,1.0,1.0,1.0])",0.0
"[11.0,100.52,1080.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[51.0,92.69,5078.12,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[18.0,99.53,1914.05,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[18.0,32.05,722.54,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[7.0,87.5,577.06,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",1.0
"[35.0,66.94,2487.88,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[26.0,51.21,1450.04,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[24.0,74.75,1716.67,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[28.0,40.98,993.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[22.0,58.96,1416.62,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"(10,[0,1,4,6,8],[8.0,65.19,1.0,1.0,1.0])",1.0
"[47.0,99.26,5116.3,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[3.0,85.29,251.7,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[37.0,81.86,2953.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",1.0
"[58.0,90.23,5756.9,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[43.0,93.01,3766.38,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[9.0,69.08,577.65,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[22.0,34.98,550.36,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[22.0,84.85,2046.62,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",1.0
"[12.0,50.59,676.31,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[54.0,50.72,2670.17,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[11.0,80.96,798.66,1.0,0.0,1.0,0.0,1.0,0.0,0.0]",0.0
"[3.0,107.87,329.12,0.0,1.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[9.0,94.35,850.7,1.0,0.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[48.0,79.46,4158.46,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[42.0,34.38,1758.98,1.0,0.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[1.0,78.85,70.46,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",0.0
"[36.0,99.43,3775.73,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[34.0,94.82,3098.6,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[1.0,65.68,67.73,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[36.0,21.97,1009.85,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",1.0
"[10.0,98.36,985.97,1.0,0.0,1.0,0.0,0.0,0.0,1.0]",1.0
"[63.0,47.75,2427.43,0.0,1.0,1.0,0.0,0.0,1.0,0.0]",0.0
"[33.0,54.26,1476.09,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[9.0,72.71,566.86,1.0,0.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[56.0,54.39,3506.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0]",0.0
"[9.0,70.37,594.57,0.0,1.0,0.0,1.0,1.0,0.0,0.0]",0.0
"[59.0,87.23,4560.22,0.0,1.0,1.0,0.0,1.0,0.0,0.0]",0.0
